Ticker,CorrelationStatus,CorrelationMethod,ReturnType,MostCorrelatedTicker,Correlation,OverlapDays,MissingDataFields,Reason
ALLO,Low Co-movement,Pearson,daily_pct_return,ABCL,0.3911067306285153,610,,"ALLO is most correlated with ABCL at 0.39 over 610 overlapping local return days. This is concentration context, not a trade instruction."
ALLR,Low Co-movement,Pearson,daily_pct_return,ALMR,0.37174399644158485,27,,"ALLR is most correlated with ALMR at 0.37 over 27 overlapping local return days. This is concentration context, not a trade instruction."
ALLT,Low Co-movement,Pearson,daily_pct_return,AIDX,0.33657503991810744,63,,"ALLT is most correlated with AIDX at 0.34 over 63 overlapping local return days. This is concentration context, not a trade instruction."
ALM,Low Co-movement,Pearson,daily_pct_return,AGMB,0.3083383552675222,70,,"ALM is most correlated with AGMB at 0.31 over 70 overlapping local return days. This is concentration context, not a trade instruction."
ALMR,Moderate Co-movement,Pearson,daily_pct_return,AMCI,0.613966951959912,27,,"ALMR is most correlated with AMCI at 0.61 over 27 overlapping local return days. This is concentration context, not a trade instruction."
ALMS,Low Co-movement,Pearson,daily_pct_return,AACI,0.38013918223046206,40,,"ALMS is most correlated with AACI at 0.38 over 40 overlapping local return days. This is concentration context, not a trade instruction."
ALMU,Low Co-movement,Pearson,daily_pct_return,ALMR,0.47244454168668326,27,,"ALMU is most correlated with ALMR at 0.47 over 27 overlapping local return days. This is concentration context, not a trade instruction."
ALNT,Low Co-movement,Pearson,daily_pct_return,AEIS,0.44041833927090074,610,,"ALNT is most correlated with AEIS at 0.44 over 610 overlapping local return days. This is concentration context, not a trade instruction."
ALNY,Low Co-movement,Pearson,daily_pct_return,APC,0.32259609584429594,66,,"ALNY is most correlated with APC at 0.32 over 66 overlapping local return days. This is concentration context, not a trade instruction."
ALOT,Low Co-movement,Pearson,daily_pct_return,ADAC,0.34918354392220546,69,,"ALOT is most correlated with ADAC at 0.35 over 69 overlapping local return days. This is concentration context, not a trade instruction."
ALOY,Low Co-movement,Pearson,daily_pct_return,ACAA,-0.2883563469225932,32,,"ALOY is most correlated with ACAA at -0.29 over 32 overlapping local return days. This is concentration context, not a trade instruction."
ALP,Low Co-movement,Pearson,daily_pct_return,AIDX,0.2317169419375498,63,,"ALP is most correlated with AIDX at 0.23 over 63 overlapping local return days. This is concentration context, not a trade instruction."
ALPS,Low Co-movement,Pearson,daily_pct_return,AGRZ,0.4100413423845486,136,,"ALPS is most correlated with AGRZ at 0.41 over 136 overlapping local return days. This is concentration context, not a trade instruction."
ALRM,Moderate Co-movement,Pearson,daily_pct_return,ACIW,0.5096741322416762,610,,"ALRM is most correlated with ACIW at 0.51 over 610 overlapping local return days. This is concentration context, not a trade instruction."
ALRS,Moderate Co-movement,Pearson,daily_pct_return,AMAL,0.6156095551625573,610,,"ALRS is most correlated with AMAL at 0.62 over 610 overlapping local return days. This is concentration context, not a trade instruction."
ALT,Low Co-movement,Pearson,daily_pct_return,AKTS,0.3556425338432586,89,,"ALT is most correlated with AKTS at 0.36 over 89 overlapping local return days. This is concentration context, not a trade instruction."
ALTI,Low Co-movement,Pearson,daily_pct_return,ALRS,0.2587625812931713,610,,"ALTI is most correlated with ALRS at 0.26 over 610 overlapping local return days. This is concentration context, not a trade instruction."
ALTO,Low Co-movement,Pearson,daily_pct_return,APA,0.25120348559874983,610,,"ALTO is most correlated with APA at 0.25 over 610 overlapping local return days. This is concentration context, not a trade instruction."
ALVO,Low Co-movement,Pearson,daily_pct_return,ALPS,0.2592723003121606,136,,"ALVO is most correlated with ALPS at 0.26 over 136 overlapping local return days. This is concentration context, not a trade instruction."
ALXO,Low Co-movement,Pearson,daily_pct_return,ALLO,0.2817590098983508,610,,"ALXO is most correlated with ALLO at 0.28 over 610 overlapping local return days. This is concentration context, not a trade instruction."
ALZN,Low Co-movement,Pearson,daily_pct_return,AKTS,0.3681964739251016,89,,"ALZN is most correlated with AKTS at 0.37 over 89 overlapping local return days. This is concentration context, not a trade instruction."
AMAL,Moderate Co-movement,Pearson,daily_pct_return,ALRS,0.6156095551625573,610,,"AMAL is most correlated with ALRS at 0.62 over 610 overlapping local return days. This is concentration context, not a trade instruction."
AMAN,Insufficient Overlap,Pearson,daily_pct_return,,,0,20 overlapping return days,AMAN does not have at least 20 overlapping local return days with another ticker.
AMAT,High Co-movement,Pearson,daily_pct_return,SMH,0.8497579339225073,608,,"AMAT is most correlated with SMH at 0.85 over 608 overlapping local return days. This is concentration context, not a trade instruction."
AMBA,Moderate Co-movement,Pearson,daily_pct_return,SMH,0.621388759907384,608,,"AMBA is most correlated with SMH at 0.62 over 608 overlapping local return days. This is concentration context, not a trade instruction."
AMCI,Moderate Co-movement,Pearson,daily_pct_return,ALMR,0.613966951959912,27,,"AMCI is most correlated with ALMR at 0.61 over 27 overlapping local return days. This is concentration context, not a trade instruction."
AMCR,Low Co-movement,Pearson,daily_pct_return,AOS,0.44260246809842674,610,,"AMCR is most correlated with AOS at 0.44 over 610 overlapping local return days. This is concentration context, not a trade instruction."
AMCX,Low Co-movement,Pearson,daily_pct_return,AACO,-0.2813745671371726,29,,"AMCX is most correlated with AACO at -0.28 over 29 overlapping local return days. This is concentration context, not a trade instruction."
AMD,Moderate Co-movement,Pearson,daily_pct_return,SMH,0.7245984737750873,610,,"AMD is most correlated with SMH at 0.72 over 610 overlapping local return days. This is concentration context, not a trade instruction."
AME,Moderate Co-movement,Pearson,daily_pct_return,ADI,0.5383025127521103,610,,"AME is most correlated with ADI at 0.54 over 610 overlapping local return days. This is concentration context, not a trade instruction."
AMGN,Low Co-movement,Pearson,daily_pct_return,ABBV,0.4440631594925917,610,,"AMGN is most correlated with ABBV at 0.44 over 610 overlapping local return days. This is concentration context, not a trade instruction."
AMIX,Low Co-movement,Pearson,daily_pct_return,ALPS,0.2789315346672462,136,,"AMIX is most correlated with ALPS at 0.28 over 136 overlapping local return days. This is concentration context, not a trade instruction."
AMKR,Moderate Co-movement,Pearson,daily_pct_return,SMH,0.7462398099872655,608,,"AMKR is most correlated with SMH at 0.75 over 608 overlapping local return days. This is concentration context, not a trade instruction."
AMLX,Low Co-movement,Pearson,daily_pct_return,AACI,0.30816107647587426,40,,"AMLX is most correlated with AACI at 0.31 over 40 overlapping local return days. This is concentration context, not a trade instruction."
AMOD,Low Co-movement,Pearson,daily_pct_return,AACO,-0.4599639794576121,29,,"AMOD is most correlated with AACO at -0.46 over 29 overlapping local return days. This is concentration context, not a trade instruction."
AMP,Moderate Co-movement,Pearson,daily_pct_return,AMAL,0.5335630090280369,610,,"AMP is most correlated with AMAL at 0.53 over 610 overlapping local return days. This is concentration context, not a trade instruction."
AMPG,Low Co-movement,Pearson,daily_pct_return,AKTS,0.2724746688958515,89,,"AMPG is most correlated with AKTS at 0.27 over 89 overlapping local return days. This is concentration context, not a trade instruction."
AMPH,Low Co-movement,Pearson,daily_pct_return,AMRX,0.3765803870043584,610,,"AMPH is most correlated with AMRX at 0.38 over 610 overlapping local return days. This is concentration context, not a trade instruction."
AMPL,Low Co-movement,Pearson,daily_pct_return,ADSK,0.4439345096082575,610,,"AMPL is most correlated with ADSK at 0.44 over 610 overlapping local return days. This is concentration context, not a trade instruction."
AMRX,Low Co-movement,Pearson,daily_pct_return,ACAA,-0.37816834288077983,32,,"AMRX is most correlated with ACAA at -0.38 over 32 overlapping local return days. This is concentration context, not a trade instruction."
AMSC,Low Co-movement,Pearson,daily_pct_return,SMH,0.45484401067475105,608,,"AMSC is most correlated with SMH at 0.45 over 608 overlapping local return days. This is concentration context, not a trade instruction."
AMSF,Low Co-movement,Pearson,daily_pct_return,ACGL,0.42057537577924536,610,,"AMSF is most correlated with ACGL at 0.42 over 610 overlapping local return days. This is concentration context, not a trade instruction."
AMSS,Insufficient Overlap,Pearson,daily_pct_return,,,0,20 overlapping return days,AMSS does not have at least 20 overlapping local return days with another ticker.
AMST,Low Co-movement,Pearson,daily_pct_return,AACI,0.21188532170630162,40,,"AMST is most correlated with AACI at 0.21 over 40 overlapping local return days. This is concentration context, not a trade instruction."
AMT,Low Co-movement,Pearson,daily_pct_return,AEP,0.4837942700540875,610,,"AMT is most correlated with AEP at 0.48 over 610 overlapping local return days. This is concentration context, not a trade instruction."
AMTX,Low Co-movement,Pearson,daily_pct_return,AACO,-0.36248439327179655,29,,"AMTX is most correlated with AACO at -0.36 over 29 overlapping local return days. This is concentration context, not a trade instruction."
AMWD,Low Co-movement,Pearson,daily_pct_return,AOS,0.48063409257404444,610,,"AMWD is most correlated with AOS at 0.48 over 610 overlapping local return days. This is concentration context, not a trade instruction."
AMZN,Moderate Co-movement,Pearson,daily_pct_return,META,0.6045070552703508,610,,"AMZN is most correlated with META at 0.60 over 610 overlapping local return days. This is concentration context, not a trade instruction."
ANAB,Low Co-movement,Pearson,daily_pct_return,ALMR,0.41413138072923816,27,,"ANAB is most correlated with ALMR at 0.41 over 27 overlapping local return days. This is concentration context, not a trade instruction."
ANDE,Low Co-movement,Pearson,daily_pct_return,APA,0.3940270141128301,610,,"ANDE is most correlated with APA at 0.39 over 610 overlapping local return days. This is concentration context, not a trade instruction."
ANET,Moderate Co-movement,Pearson,daily_pct_return,SMH,0.622518200805361,608,,"ANET is most correlated with SMH at 0.62 over 608 overlapping local return days. This is concentration context, not a trade instruction."
ANGH,Low Co-movement,Pearson,daily_pct_return,AIDX,-0.3634767001492851,63,,"ANGH is most correlated with AIDX at -0.36 over 63 overlapping local return days. This is concentration context, not a trade instruction."
ANGI,Low Co-movement,Pearson,daily_pct_return,ALRM,0.36629447433005996,610,,"ANGI is most correlated with ALRM at 0.37 over 610 overlapping local return days. This is concentration context, not a trade instruction."
ANGO,Low Co-movement,Pearson,daily_pct_return,AACO,-0.4675263943457706,29,,"ANGO is most correlated with AACO at -0.47 over 29 overlapping local return days. This is concentration context, not a trade instruction."
ANIK,Moderate Co-movement,Pearson,daily_pct_return,AACO,-0.5097711050372384,29,,"ANIK is most correlated with AACO at -0.51 over 29 overlapping local return days. This is concentration context, not a trade instruction."
ANIP,Low Co-movement,Pearson,daily_pct_return,ACIW,0.2891527939572133,610,,"ANIP is most correlated with ACIW at 0.29 over 610 overlapping local return days. This is concentration context, not a trade instruction."
ANIX,Low Co-movement,Pearson,daily_pct_return,AIRO,0.3573237240478303,233,,"ANIX is most correlated with AIRO at 0.36 over 233 overlapping local return days. This is concentration context, not a trade instruction."
ANNA,Low Co-movement,Pearson,daily_pct_return,ADAC,-0.46968266342947806,69,,"ANNA is most correlated with ADAC at -0.47 over 69 overlapping local return days. This is concentration context, not a trade instruction."
ANNX,Low Co-movement,Pearson,daily_pct_return,ALMR,0.4335543701961091,27,,"ANNX is most correlated with ALMR at 0.43 over 27 overlapping local return days. This is concentration context, not a trade instruction."
